Timestamp,Sum of Losses,Number of Nodes,Average Data Quantity,Training Data Size
2024-12-20T06:58:43Z,143633.364159,1747,256.355429,224311
2024-12-20T07:00:19Z,143701.235028,1749,256.053653,224303
2024-12-20T07:06:45Z,143792.244110,1751,255.760547,224302
2024-12-20T07:08:14Z,143747.035748,1753,255.468109,224301
2024-12-20T07:09:43Z,143608.442298,1755,255.172924,224297
2024-12-20T07:11:13Z,143481.652081,1757,254.870455,224286
2024-12-20T07:22:43Z,143589.237318,1759,254.578888,224284
2024-12-20T07:24:12Z,143659.296136,1761,254.269841,224266
2024-12-20T07:25:41Z,143563.183348,1763,253.980747,224265
2024-12-20T07:27:10Z,143464.090479,1765,253.692308,224264
2024-12-20T07:38:50Z,143419.652025,1767,253.400000,224259
2024-12-20T07:40:18Z,143443.976446,1769,253.112867,224258
2024-12-20T07:41:46Z,143375.068228,1771,252.822999,224254
2024-12-20T07:43:14Z,143294.249928,1773,252.087838,223854
2024-12-20T07:44:46Z,143392.133441,1775,251.803150,223853
2024-12-20T07:46:18Z,143287.238253,1777,251.517978,223851
2024-12-20T07:47:47Z,143172.766818,1779,251.234568,223850
2024-12-20T07:49:14Z,143207.218865,1781,250.945067,223843
2024-12-20T12:01:06Z,143338.549138,1783,250.658455,223838
2024-12-20T20:18:33Z,143356.386312,1785,250.376957,223837
2024-12-20T20:20:13Z,143451.331304,1787,250.096089,223836
2024-12-20T20:21:46Z,143114.909174,1789,249.542411,223590
2024-12-20T20:23:19Z,142913.995053,1791,249.263099,223589
2024-12-20T20:24:52Z,142772.543919,1793,248.763920,223390
2024-12-20T20:26:16Z,142889.840850,1795,248.480534,223384
2024-12-20T20:27:40Z,142919.354343,1797,248.197778,223378
2024-12-20T20:29:08Z,142696.327471,1799,247.921199,223377
2024-12-20T20:35:47Z,142684.687662,1801,247.645233,223376
2024-12-20T20:37:23Z,142980.846912,1803,247.362126,223368
2024-12-20T20:39:03Z,142950.983642,1805,247.086283,223366
2024-12-20T20:40:43Z,142699.996283,1807,246.795580,223350
2024-12-20T20:42:31Z,142641.621399,1809,246.520971,223348
2024-12-20T20:44:20Z,142460.502817,1811,246.235943,223336
2024-12-20T20:46:08Z,142305.600248,1813,245.963656,223335
2024-12-20T20:47:55Z,142492.666792,1815,245.691969,223334
2024-12-20T20:49:35Z,142651.135986,1817,245.419780,223332
2024-12-20T20:51:10Z,142610.679559,1819,245.149286,223331
2024-12-20T20:57:50Z,142566.089891,1821,244.879386,223330
2024-12-20T20:59:30Z,142505.947962,1823,244.608981,223328
2024-12-20T21:01:10Z,142642.628073,1825,244.330416,223318
2024-12-20T21:02:53Z,142824.487930,1827,244.057923,223313
2024-12-20T21:04:42Z,142630.409668,1829,243.790393,223312
2024-12-20T21:06:28Z,142627.460772,1831,243.509269,223298
2024-12-20T21:08:05Z,142884.836362,1833,243.242919,223297
2024-12-20T21:14:38Z,142982.872064,1835,242.968444,223288
2024-12-20T21:16:07Z,142735.298367,1837,242.702174,223286
2024-12-20T21:17:36Z,142655.639028,1839,242.436482,223284
2024-12-20T21:19:00Z,142558.056304,1841,242.151844,223264
2024-12-20T21:26:02Z,142231.013383,1843,241.888407,223263
2024-12-20T21:27:57Z,142350.307721,1845,241.625541,223262
2024-12-20T21:29:37Z,142465.898132,1847,241.357838,223256
2024-12-20T21:36:22Z,142482.368537,1849,241.095032,223254
2024-12-20T21:37:59Z,142632.797222,1851,240.806904,223228
2024-12-20T21:39:33Z,142520.089711,1853,240.545259,223226
2024-12-20T21:41:08Z,142394.338396,1855,240.285253,223225
2024-12-20T21:52:41Z,142367.480009,1857,240.020430,223219
2024-12-20T21:54:09Z,142443.028903,1859,239.759398,223216
2024-12-20T21:55:38Z,142646.976448,1861,239.500000,223214
2024-12-20T21:57:09Z,142379.929383,1863,239.242229,223213
2024-12-20T21:58:43Z,142209.339611,1865,238.977516,223205
2024-12-20T22:00:17Z,142489.412805,1867,238.719786,223203
2024-12-20T22:01:51Z,142697.104386,1869,238.462607,223201
2024-12-20T22:03:28Z,142722.931833,1871,238.205977,223199
2024-12-20T22:05:02Z,142555.914128,1873,237.694030,222957
2024-12-20T22:06:35Z,142525.581067,1875,237.435570,222952
2024-12-20T22:08:13Z,142307.236266,1877,237.180851,222950
2024-12-20T22:09:58Z,142215.824627,1879,236.920298,222942
2024-12-20T22:11:46Z,142201.450368,1881,236.656051,222930
2024-12-20T22:13:30Z,142403.670180,1883,236.395546,222921
2024-12-20T22:15:04Z,142677.143541,1885,236.144068,222920
2024-12-20T22:16:37Z,142531.685099,1887,235.888889,222915
2024-12-20T22:18:09Z,142563.008269,1889,235.635307,222911
2024-12-20T22:19:42Z,142587.766926,1891,235.370644,222896
2024-12-20T22:21:11Z,142546.382198,1893,235.116034,222890
2024-12-20T22:27:38Z,142667.077989,1895,234.863014,222885
2024-12-20T22:29:07Z,142602.073785,1897,234.578947,222850
2024-12-20T22:30:35Z,142322.720311,1899,234.314406,222833
2024-12-20T22:32:03Z,142304.818038,1901,234.066176,222831
2024-12-20T23:48:40Z,142356.367660,1903,233.819517,222830
2024-12-20T23:50:12Z,142452.298965,1905,233.572327,222828
2024-12-20T23:51:45Z,142357.459811,1907,233.325654,222826
2024-12-20T23:53:17Z,142022.742569,1909,233.080544,222825
2024-12-20T23:54:54Z,142362.899044,1911,232.833856,222822
2024-12-20T23:56:52Z,142501.256340,1913,232.588727,222820
2024-12-20T23:58:49Z,142334.430702,1915,232.269030,222746
2024-12-21T00:00:47Z,142249.773695,1917,231.988542,222709
2024-12-21T00:02:43Z,142375.405560,1919,231.746098,222708
2024-12-21T00:04:38Z,142329.834405,1921,231.500000,222703
2024-12-21T00:21:15Z,142111.633737,1923,231.256490,222700
2024-12-21T00:22:45Z,142289.213223,1925,231.013485,222697
2024-12-21T00:24:16Z,142231.874258,1927,230.766839,222690
2024-12-21T00:25:48Z,142357.520727,1929,230.526915,222689
2024-12-21T00:37:17Z,142437.687801,1931,230.286453,222687
2024-12-21T00:38:49Z,142303.649816,1933,230.047521,222686
2024-12-21T00:40:22Z,142364.079751,1935,229.809082,222685
2024-12-21T00:41:53Z,142535.240040,1937,229.571134,222684
2024-12-21T00:58:40Z,142465.170897,1939,229.331617,222681
2024-12-21T01:00:20Z,142272.868990,1941,229.094650,222680
2024-12-21T01:01:58Z,142278.609620,1943,228.846865,222668
2024-12-21T01:13:27Z,142154.400948,1945,228.610883,222667
2024-12-21T01:14:55Z,142203.095946,1947,228.375385,222666
2024-12-21T01:16:23Z,142442.516563,1949,228.140369,222665
2024-12-21T01:17:48Z,142428.031982,1951,227.903787,222662
2024-12-21T01:24:32Z,141962.114174,1953,227.667689,222659
2024-12-21T01:26:12Z,141847.508326,1955,227.431052,222655
2024-12-21T01:27:50Z,142121.203673,1957,226.925510,222387
2024-12-21T02:19:21Z,142165.292196,1959,226.692151,222385
2024-12-21T02:20:49Z,142139.041865,1961,226.460285,222384
2024-12-21T02:22:18Z,141843.749727,1963,226.227874,222382
2024-12-21T02:23:46Z,141805.317870,1965,225.990854,222375
2024-12-21T02:30:17Z,142058.393901,1967,225.755330,222369
2024-12-21T02:31:49Z,141622.941700,1969,225.510142,222353
2024-12-21T02:33:17Z,141383.374654,1971,225.279635,222351
2024-12-21T02:34:46Z,141577.072464,1973,224.956478,222257
2024-12-21T02:41:13Z,141892.464691,1975,224.726997,222255
2024-12-21T02:42:43Z,142011.028071,1977,224.494949,222250
2024-12-21T02:44:16Z,141932.525735,1979,224.261352,222243
2024-12-21T02:45:49Z,141962.144913,1981,224.032258,222240
2024-12-21T02:52:20Z,142009.258850,1983,223.805639,222239
2024-12-21T02:53:52Z,141921.352109,1985,223.579477,222238
2024-12-21T02:55:25Z,142034.517557,1987,223.353769,222237
2024-12-21T02:56:58Z,141961.380696,1989,223.127510,222235
2024-12-21T03:18:23Z,141855.379507,1991,222.895687,222227
2024-12-21T03:19:46Z,141937.391837,1993,222.666333,222221
2024-12-21T03:21:09Z,141953.543845,1995,222.420420,222198
2024-12-21T03:22:34Z,142110.246822,1997,222.192000,222192
2024-12-21T03:24:04Z,141926.775978,1999,221.969031,222191
2024-12-21T03:25:36Z,141726.560016,2001,221.746507,222190
2024-12-21T03:27:09Z,141885.221735,2003,221.524427,222189
2024-12-21T03:28:37Z,141714.614175,2005,221.292829,222178
2024-12-21T03:40:07Z,141622.325477,2007,221.071642,222177
2024-12-21T03:41:37Z,141868.958926,2009,220.850895,222176
2024-12-21T03:43:15Z,142034.937509,2011,220.628600,222173
2024-12-21T03:45:00Z,142092.508670,2013,220.408730,222172
2024-12-21T03:46:46Z,141994.078822,2015,220.188305,222170
2024-12-21T03:48:41Z,142083.352814,2017,219.967327,222167
2024-12-21T03:50:34Z,139426.101436,2019,216.537092,218919
2024-12-21T03:52:25Z,139056.552544,2021,216.320158,218916
2024-12-21T03:54:18Z,139307.487813,2023,216.105627,218915
2024-12-21T03:56:12Z,139234.554253,2025,215.887574,218910
2024-12-21T03:58:06Z,138994.967100,2027,215.672906,218908
2024-12-21T04:00:00Z,138910.537054,2029,215.458661,218906
2024-12-21T04:01:51Z,139002.185960,2031,215.235988,218895
2024-12-21T04:03:46Z,139066.455580,2033,215.023576,218894
2024-12-21T04:05:36Z,139005.633752,2035,214.811580,218893
2024-12-21T04:07:28Z,138955.747148,2037,214.593137,218885
2024-12-21T04:09:15Z,139142.374367,2039,214.362390,218864
2024-12-21T04:10:47Z,139179.416028,2041,214.150685,218862
2024-12-21T04:12:08Z,139096.038645,2043,213.932551,218853
2024-12-21T04:13:29Z,139232.673872,2045,213.722656,218852
2024-12-21T04:20:07Z,139216.908176,2047,213.513171,218851
2024-12-21T04:21:57Z,139199.072978,2049,213.287524,218833
2024-12-21T04:23:46Z,139144.996455,2051,213.077897,218831
2024-12-21T04:25:36Z,139171.541375,2053,212.869650,218830
2024-12-21T04:27:27Z,139257.771958,2055,212.654033,218821
2024-12-21T04:29:18Z,139186.651511,2057,212.443689,218817
2024-12-21T04:31:10Z,139017.302029,2059,212.236663,218816
2024-12-21T04:33:02Z,139009.180572,2061,212.030039,218815
2024-12-21T04:34:53Z,139091.150892,2063,211.823814,218814
2024-12-21T04:36:44Z,137643.186771,2065,213.281431,220533
2024-12-21T04:38:25Z,137381.102490,2067,211.109179,218498
2024-12-21T04:40:06Z,137335.299964,2069,210.903475,218496
2024-12-21T04:41:53Z,137524.362480,2071,210.699132,218495
2024-12-21T04:43:45Z,137553.886606,2073,210.493256,218492
2024-12-21T04:45:23Z,136561.361340,2075,212.240616,220518
2024-12-21T04:46:58Z,136596.123965,2077,212.035577,220517
2024-12-21T04:48:30Z,136620.152840,2079,211.829971,220515
2024-12-21T04:49:54Z,136521.724731,2081,207.972169,216707
2024-12-21T04:51:19Z,136529.781865,2083,207.771812,216706
2024-12-21T05:17:51Z,136672.626427,2085,207.571839,216705
2024-12-21T05:19:20Z,136718.538300,2087,207.369378,216701
2024-12-21T05:20:48Z,136285.833180,2089,207.167304,216697
2024-12-21T05:22:08Z,135989.509051,2091,206.968481,216696
2024-12-21T05:38:37Z,136154.537742,2093,206.770038,216695
2024-12-21T05:40:06Z,136494.646372,2095,206.570067,216692
2024-12-21T05:41:31Z,136641.526615,2097,206.371429,216690
2024-12-21T05:42:54Z,136461.031291,2099,206.172217,216687
2024-12-21T05:44:16Z,136394.647173,2101,205.975285,216686
2024-12-21T05:45:36Z,136660.343904,2103,205.778727,216685
2024-12-21T05:46:56Z,136633.104054,2105,205.580645,216682
2024-12-21T05:48:16Z,136472.974693,2107,205.367773,216663
2024-12-21T05:59:37Z,136595.076964,2109,205.163826,216653
2024-12-21T06:00:57Z,136624.228224,2111,204.954588,216637
2024-12-21T06:02:17Z,136572.114582,2113,204.759924,216636
2024-12-21T06:03:37Z,136278.575274,2115,204.564684,216634
2024-12-21T06:50:06Z,136360.079216,2117,204.368868,216631
2024-12-21T06:51:31Z,136547.054406,2119,204.174364,216629
2024-12-21T06:52:51Z,136393.965058,2121,203.980226,216627
2024-12-21T06:54:11Z,136456.892578,2123,203.787394,216626
2024-12-21T06:55:31Z,136509.979095,2125,203.593045,216623
2024-12-21T06:56:51Z,136588.922681,2127,203.400939,216622
2024-12-21T06:58:11Z,136650.963605,2129,203.208255,216620
2024-12-21T06:59:35Z,136265.654289,2131,203.012184,216614
2024-12-21T07:01:00Z,136252.185342,2133,202.821161,216613
2024-12-21T07:02:24Z,136466.414471,2135,202.627689,216609
2024-12-21T07:03:48Z,136204.900832,2137,202.437383,216608
2024-12-21T07:05:12Z,136275.175033,2139,202.247432,216607
