Timestamp,Sum of Losses,Number of Nodes,Average Data Quantity,Training Data Size
2025-01-03T02:33:46Z,143896.764092,4605,95.721788,220543
2025-01-03T02:35:23Z,143861.065592,4607,95.677657,220537
2025-01-03T02:37:00Z,143693.283405,4609,95.635733,220536
2025-01-03T02:38:38Z,143685.297405,4611,95.593845,220535
2025-01-03T02:40:17Z,143872.763967,4613,95.551993,220534
2025-01-03T02:41:57Z,143787.531905,4615,95.510178,220533
2025-01-03T02:43:37Z,143881.856405,4617,95.467100,220529
2025-01-03T02:45:16Z,143898.503842,4619,95.422761,220522
2025-01-03T02:46:56Z,143748.467092,4621,95.355969,220463
2025-01-03T02:48:34Z,143751.791092,4623,95.314310,220462
2025-01-03T02:50:13Z,143827.509217,4625,95.272256,220460
2025-01-03T02:51:52Z,144005.927780,4627,95.230670,220459
2025-01-03T02:53:29Z,143981.815905,4629,95.188687,220457
2025-01-03T02:55:08Z,143824.640717,4631,95.147173,220456
2025-01-03T02:56:46Z,143801.621717,4633,95.103106,220449
2025-01-03T02:58:26Z,143910.451174,4635,95.061665,220448
2025-01-03T03:00:04Z,143733.105487,4637,95.019397,220445
2025-01-03T03:01:43Z,143319.104049,4639,94.960793,220404
2025-01-03T03:03:22Z,143331.225549,4641,94.918174,220400
2025-01-03T03:05:02Z,143613.526253,4643,94.876022,220397
2025-01-03T03:06:40Z,143659.485628,4645,94.833907,220394
2025-01-03T03:08:16Z,143565.820753,4647,94.792688,220393
2025-01-03T03:09:52Z,143514.536038,4649,94.653052,220163
2025-01-03T03:11:30Z,143346.263538,4651,94.607649,220152
2025-01-03T03:13:06Z,143392.491288,4653,94.566151,220150
2025-01-03T03:14:44Z,143596.646975,4655,94.524259,220147
2025-01-03T03:16:20Z,143467.265225,4657,94.482833,220145
2025-01-03T03:17:59Z,143513.741288,4659,94.441870,220144
2025-01-03T03:19:36Z,143370.956288,4661,94.390652,220119
2025-01-03T03:21:13Z,143235.974850,4663,94.349764,220118
2025-01-03T03:22:50Z,143344.873725,4665,94.308912,220117
2025-01-03T03:24:28Z,143588.087975,4667,94.267238,220114
2025-01-03T03:26:05Z,143466.843254,4669,94.226455,220113
2025-01-03T03:27:42Z,143386.647941,4671,94.184424,220109
2025-01-03T03:29:20Z,143552.253629,4673,94.143713,220108
2025-01-03T03:30:57Z,143384.515941,4675,94.101753,220104
2025-01-03T03:32:34Z,143422.921316,4677,94.049145,220075
2025-01-03T03:34:11Z,143605.802504,4679,94.003417,220062
2025-01-03T03:35:47Z,142817.959004,4681,93.651580,219332
2025-01-03T03:47:09Z,142344.611191,4683,93.611182,219331
2025-01-03T03:48:33Z,142384.446941,4685,93.569539,219327
2025-01-03T03:49:57Z,142371.473566,4687,93.527932,219323
2025-01-03T03:51:26Z,142449.646379,4689,93.474425,219291
2025-01-03T03:52:55Z,142066.191316,4691,93.421389,219260
2025-01-03T03:54:31Z,142013.444472,4693,93.381175,219259
2025-01-03T03:56:07Z,142170.708285,4695,93.340996,219258
2025-01-03T03:57:45Z,142250.295910,4697,93.299149,219253
2025-01-03T03:59:23Z,142477.991285,4699,93.259039,219252
2025-01-03T04:00:59Z,142083.695410,4701,93.218112,219249
2025-01-03T04:02:36Z,142217.192722,4703,93.178071,219248
2025-01-03T04:04:12Z,142419.361222,4705,93.138063,219247
2025-01-03T04:05:46Z,142365.141035,4707,93.098089,219246
2025-01-03T04:07:17Z,142409.304222,4709,93.057301,219243
2025-01-03T04:08:47Z,142404.533660,4711,93.016971,219241
2025-01-03T04:10:19Z,142528.419597,4713,92.976675,219239
2025-01-03T04:17:02Z,142233.036222,4715,92.934718,219233
2025-01-03T04:18:38Z,142176.183722,4717,92.893644,219229
2025-01-03T04:20:15Z,142221.947716,4719,92.853875,219228
2025-01-03T04:21:54Z,142197.940654,4721,92.808213,219213
2025-01-03T04:23:30Z,142422.821029,4723,92.768091,219211
2025-01-03T04:25:07Z,142298.989341,4725,92.728003,219209
2025-01-03T04:26:42Z,142405.213654,4727,92.688372,219208
2025-01-03T04:28:19Z,142195.691654,4729,92.606932,219108
2025-01-03T04:29:56Z,142200.764279,4731,92.567385,219107
2025-01-03T04:31:31Z,142438.318779,4733,92.527872,219106
2025-01-03T04:33:08Z,142232.434029,4735,92.488392,219105
2025-01-03T04:34:44Z,142293.340529,4737,92.448945,219104
2025-01-03T04:36:20Z,142283.767841,4739,92.409110,219102
2025-01-03T04:37:56Z,142353.297841,4741,92.367201,219095
2025-01-03T04:39:30Z,142321.282029,4743,92.327434,219093
2025-01-03T04:41:07Z,142011.243279,4745,92.260320,219026
2025-01-03T04:42:42Z,142178.056404,4747,92.219789,219022
2025-01-03T04:44:18Z,142156.203841,4749,92.178872,219017
2025-01-03T04:45:53Z,141981.928185,4751,92.134623,219004
2025-01-03T04:47:28Z,142226.269060,4753,92.093776,218999
2025-01-03T04:49:03Z,142245.689998,4755,92.052543,218993
2025-01-03T04:50:38Z,142117.651435,4757,92.011765,218988
2025-01-03T04:52:14Z,142258.755123,4759,91.970181,218981
2025-01-03T04:53:50Z,142199.635435,4761,91.928212,218973
2025-01-03T04:55:27Z,142114.332623,4763,91.889215,218972
2025-01-03T04:57:02Z,142300.665623,4765,91.845638,218960
2025-01-03T04:58:38Z,142138.580560,4767,91.806709,218959
2025-01-03T05:00:14Z,141759.908498,4769,91.766555,218955
2025-01-03T05:01:51Z,141809.157748,4771,91.727273,218953
2025-01-03T05:03:31Z,141975.517748,4773,91.686767,218948
2025-01-03T05:05:07Z,142038.838873,4775,91.647133,218945
2025-01-03T05:06:42Z,141944.397310,4777,91.605439,218937
2025-01-03T05:08:18Z,141940.406994,4779,91.565872,218934
2025-01-03T05:09:57Z,141859.381806,4781,91.525084,218928
2025-01-03T05:11:33Z,141951.290556,4783,91.486419,218927
2025-01-03T05:13:09Z,141949.009994,4785,91.304094,218582
2025-01-03T05:14:45Z,141737.202994,4787,91.265136,218580
2025-01-03T05:16:21Z,141612.047982,4789,91.226628,218579
2025-01-03T05:17:57Z,141836.947357,4791,91.188152,218578
2025-01-03T05:19:33Z,141863.806607,4793,91.105505,218471
2025-01-03T05:21:08Z,141634.553170,4795,91.067111,218470
2025-01-03T05:22:43Z,141630.783107,4797,91.028750,218469
2025-01-03T05:24:20Z,141918.788295,4799,90.989588,218466
2025-01-03T05:25:55Z,142010.004107,4801,90.950042,218462
2025-01-03T05:27:29Z,141621.366670,4803,90.910945,218459
2025-01-03T05:29:05Z,141453.042857,4805,90.871464,218455
2025-01-03T05:30:41Z,141788.705795,4807,90.833264,218454
2025-01-03T05:32:17Z,141758.625982,4809,90.794680,218452
2025-01-03T05:33:53Z,141586.664170,4811,90.641878,218175
2025-01-03T05:35:28Z,141450.770420,4813,90.494601,217911
2025-01-03T05:37:04Z,141210.936795,4815,90.456621,217910
2025-01-03T05:38:40Z,141219.753732,4817,90.418672,217909
2025-01-03T05:40:16Z,141421.255286,4819,90.380340,217907
2025-01-03T05:41:51Z,141200.832723,4821,90.341625,217904
2025-01-03T05:43:24Z,141052.877036,4823,90.303357,217902
2025-01-03T05:44:58Z,141274.114973,4825,90.265534,217901
2025-01-03T05:46:32Z,141348.236661,4827,90.224845,217893
2025-01-03T05:48:01Z,141373.583301,4829,90.187086,217892
2025-01-03T05:49:22Z,141335.130926,4831,90.149359,217891
2025-01-03T05:50:43Z,141373.440583,4833,90.104632,217873
2025-01-03T05:52:05Z,141387.820208,4835,90.066970,217872
2025-01-03T05:53:35Z,141267.563083,4837,90.015702,217838
2025-01-03T05:55:09Z,141187.607645,4839,89.978108,217837
2025-01-03T05:56:44Z,141026.554145,4841,89.926920,217803
2025-01-03T05:58:19Z,141039.899083,4843,89.887742,217798
2025-01-03T05:59:53Z,141263.258458,4845,89.846947,217789
2025-01-03T06:01:27Z,141297.134020,4847,89.806598,217781
2025-01-03T06:03:03Z,141346.768333,4849,89.766282,217773
2025-01-03T06:04:40Z,141423.991114,4851,89.727647,217769
2025-01-03T06:06:15Z,141381.509051,4853,89.689044,217765
2025-01-03T06:07:47Z,141295.015801,4855,89.650473,217761
2025-01-03T06:09:08Z,141212.691489,4857,89.612346,217758
2025-01-03T06:20:29Z,141324.452489,4859,89.575072,217757
2025-01-03T06:21:55Z,141358.794614,4861,89.537007,217754
2025-01-03T06:23:28Z,141299.514114,4863,89.499794,217753
2025-01-03T06:24:58Z,141272.247864,4865,89.459326,217744
2025-01-03T06:31:20Z,141257.058288,4867,89.422177,217743
2025-01-03T06:32:38Z,141297.747601,4869,89.384236,217740
2025-01-03T06:33:57Z,141316.206476,4871,89.346738,217738
2025-01-03T06:35:16Z,141333.596413,4873,89.309680,217737
2025-01-03T06:56:35Z,141243.928976,4875,89.259123,217703
2025-01-03T06:57:56Z,141064.802351,4877,89.208607,217669
2025-01-03T06:59:18Z,141129.128351,4879,89.170832,217666
2025-01-03T07:00:40Z,141295.120976,4881,89.122441,217637
2025-01-03T07:17:07Z,141400.798288,4883,89.064675,217585
2025-01-03T07:18:26Z,141331.335663,4885,89.016367,217556
2025-01-03T07:19:42Z,141036.187288,4887,88.979141,217554
2025-01-03T07:20:58Z,140764.420788,4889,88.939902,217547
2025-01-03T07:32:17Z,140887.622851,4891,88.903147,217546
2025-01-03T07:33:37Z,141145.222601,4893,88.865605,217543
2025-01-03T07:34:59Z,141172.810288,4895,88.828910,217542
2025-01-03T07:36:21Z,141198.847351,4897,88.791837,217540
2025-01-03T07:37:44Z,141264.024226,4899,88.754386,217537
2025-01-03T07:39:05Z,140986.133476,4901,88.714519,217528
2025-01-03T07:40:25Z,140887.675413,4903,88.671423,217511
2025-01-03T07:41:45Z,141219.211351,4905,88.621434,217477
2025-01-03T07:43:06Z,141160.921913,4907,88.584929,217476
2025-01-03T07:44:28Z,140872.794288,4909,88.547231,217472
2025-01-03T07:45:51Z,140971.236288,4911,88.498982,217442
2025-01-03T07:47:12Z,141105.443538,4913,88.462571,217441
2025-01-03T08:03:38Z,141105.531663,4915,88.425783,217439
2025-01-03T08:05:00Z,141025.402163,4917,88.389431,217438
2025-01-03T08:06:22Z,141092.491476,4919,88.352702,217436
2025-01-03T08:07:44Z,141285.917101,4921,88.316409,217435
2025-01-03T08:09:04Z,141164.183038,4923,88.280146,217434
2025-01-03T08:10:26Z,141056.181101,4925,88.235795,217413
2025-01-03T08:11:48Z,141195.934851,4927,88.199189,217411
2025-01-03T08:13:10Z,141049.054413,4929,88.163017,217410
2025-01-03T08:14:32Z,141012.623226,4931,88.126469,217408
2025-01-03T08:15:54Z,140981.184476,4933,88.090357,217407
2025-01-03T08:17:19Z,140853.788441,4935,88.053868,217405
2025-01-03T08:18:45Z,140787.415691,4937,88.017409,217403
2025-01-03T08:30:04Z,140657.670066,4939,87.980170,217399
2025-01-03T08:31:22Z,140918.281628,4941,87.942961,217395
2025-01-03T08:32:39Z,139080.430066,4943,86.856450,214796
2025-01-03T08:33:55Z,139131.529128,4945,86.820938,214795
2025-01-03T08:35:12Z,139359.327441,4947,86.785051,214793
2025-01-03T08:36:30Z,139451.457753,4949,86.748384,214789
2025-01-03T08:37:47Z,139148.391191,4951,86.700444,214757
2025-01-03T08:39:04Z,138893.999941,4953,86.663842,214753
2025-01-03T08:45:24Z,139249.610670,4955,86.628479,214752
2025-01-03T08:46:42Z,139335.417795,4957,86.584677,214730
2025-01-03T08:48:00Z,139171.716045,4959,86.521564,214660
2025-01-03T08:49:19Z,139164.290608,4961,86.481467,214647
2025-01-03T08:50:39Z,139200.541233,4963,86.445026,214643
2025-01-03T08:51:58Z,139153.031108,4965,86.408615,214639
2025-01-03T08:53:14Z,139113.999733,4967,86.373038,214637
2025-01-03T08:54:32Z,139201.567108,4969,86.337892,214636
2025-01-03T09:00:54Z,139272.466358,4971,86.302774,214635
2025-01-03T09:02:17Z,138795.392545,4973,86.267685,214634
2025-01-03T09:03:36Z,138700.050920,4975,86.231418,214630
2025-01-03T09:04:53Z,139261.758045,4977,86.194378,214624
2025-01-03T09:11:05Z,139335.790483,4979,86.159374,214623
2025-01-03T09:12:17Z,138416.828608,4981,85.626404,213381
2025-01-03T09:13:30Z,138448.333920,4983,85.588047,213371
2025-01-03T09:14:42Z,138161.593544,4985,85.553328,213370
2025-01-03T09:15:54Z,138169.289966,4987,85.518637,213369
2025-01-03T09:17:07Z,138454.420153,4989,85.483574,213367
2025-01-03T09:18:18Z,138457.264091,4991,85.448939,213366
2025-01-03T09:19:32Z,138170.544466,4993,85.279824,213029
2025-01-03T09:20:46Z,137988.183028,4995,85.244898,213027
2025-01-03T09:22:02Z,137913.366841,4997,85.210400,213026
2025-01-03T09:23:19Z,137947.459591,4999,85.175130,213023
2025-01-03T09:24:38Z,137745.011528,5001,85.140687,213022
2025-01-03T09:25:56Z,137671.990528,5003,85.106272,213021
2025-01-03T09:27:13Z,137730.470841,5005,85.071885,213020
2025-01-03T09:28:30Z,137762.696403,5007,85.035529,213014
2025-01-03T09:29:50Z,137788.594716,5009,85.001197,213013
2025-01-03T09:31:08Z,137685.362278,5011,84.962904,213002
2025-01-03T09:32:29Z,137771.061528,5013,84.928230,213000
2025-01-03T09:33:50Z,137935.693716,5015,84.892786,212996
2025-01-03T09:35:08Z,137949.816341,5017,84.858566,212995
2025-01-03T09:36:26Z,137790.388216,5019,84.816408,212974
2025-01-03T09:37:45Z,137800.883966,5021,84.781449,212971
2025-01-03T09:49:08Z,137775.446653,5023,84.649423,212724
2025-01-03T09:50:27Z,137781.465091,5025,84.612570,212716
2025-01-03T09:51:42Z,137689.572278,5027,84.578529,212715
2025-01-03T09:52:57Z,137671.536341,5029,84.541733,212707
2025-01-03T09:59:21Z,137513.477216,5031,84.507747,212706
2025-01-03T10:00:40Z,137365.657716,5033,84.465052,212683
2025-01-03T10:01:58Z,137468.637216,5035,84.431123,212682
2025-01-03T10:03:16Z,137477.306091,5037,84.396429,212679
2025-01-03T10:04:32Z,137654.193341,5039,84.360571,212673
2025-01-03T10:05:47Z,137741.962591,5041,84.326725,212672
2025-01-03T10:07:02Z,137556.047028,5043,84.167261,212354
2025-01-03T10:08:13Z,137607.353653,5045,84.130349,212345
2025-01-03T10:09:25Z,137471.870841,5047,84.096634,212344
2025-01-03T10:25:46Z,137450.003278,5049,84.061758,212340
2025-01-03T10:27:06Z,137472.686091,5051,84.026514,212335
2025-01-03T10:28:26Z,137373.253591,5053,83.991297,212330
2025-01-03T10:29:47Z,137330.509466,5055,83.953341,212318
2025-01-03T10:41:10Z,137407.027653,5057,83.919368,212316
2025-01-03T10:42:34Z,137330.823653,5059,83.885816,212315
2025-01-03T10:43:57Z,137252.726591,5061,83.852291,212314
2025-01-03T10:45:19Z,137381.438716,5063,83.818792,212313
2025-01-03T10:56:36Z,137503.958466,5065,83.773875,212283
2025-01-03T10:57:50Z,137382.718841,5067,83.740039,212281
2025-01-03T10:59:02Z,137395.103591,5069,83.706625,212280
2025-01-03T11:00:14Z,137588.371966,5071,83.673236,212279
2025-01-03T11:01:25Z,137616.832997,5073,83.638692,212275
2025-01-03T18:03:23Z,137336.561497,5075,83.604569,212272
2025-01-03T18:04:40Z,137241.527747,5077,83.546850,212209
2025-01-03T18:05:57Z,137507.212122,5079,83.513577,212208
2025-01-03T18:07:17Z,137519.281997,5081,83.477183,212199
2025-01-03T19:08:36Z,137434.707434,5083,83.443964,212198
2025-01-03T19:09:55Z,137318.365407,5085,83.410770,212197
2025-01-03T19:11:15Z,136843.211282,5087,83.165029,211655
2025-01-03T19:12:34Z,136632.142907,5089,83.131972,211654
2025-01-03T19:28:51Z,136642.816219,5091,83.098940,211653
2025-01-03T19:30:07Z,136401.417907,5093,83.062794,211644
2025-01-03T19:31:22Z,136518.860852,5095,83.029816,211643
2025-01-03T19:32:36Z,136734.329602,5097,82.995686,211639
2025-01-03T19:33:51Z,136361.551915,5099,82.961584,211635
2025-01-03T20:10:10Z,136443.448540,5101,82.928683,211634
2025-01-03T20:11:20Z,136738.398165,5103,82.895809,211633
2025-01-03T20:12:33Z,136662.612274,5105,82.862960,211632
2025-01-03T20:13:47Z,136539.972399,5107,82.828180,211626
2025-01-03T20:15:03Z,136562.403055,5109,82.795383,211625
2025-01-03T20:21:20Z,136557.940180,5111,82.761830,211622
2025-01-03T20:22:37Z,136409.668055,5113,82.681783,211500
2025-01-03T20:23:48Z,136260.571493,5115,82.649082,211499
2025-01-03T20:25:01Z,136300.892555,5117,82.615234,211495
2025-01-03T20:26:16Z,136582.305618,5119,82.581023,211490
2025-01-03T20:32:34Z,136578.802430,5121,82.546058,211483
2025-01-03T20:33:53Z,136355.545077,5123,82.513071,211481
2025-01-03T20:35:13Z,136426.504889,5125,82.475039,211466
2025-01-03T20:36:34Z,136730.682452,5127,82.441326,211462
2025-01-03T21:02:59Z,136549.372077,5129,82.408807,211461
2025-01-03T21:04:17Z,136510.542639,5131,82.376315,211460
2025-01-03T21:05:37Z,136576.450139,5133,82.343069,211457
2025-01-03T21:06:54Z,136313.874577,5135,82.309459,211453
2025-01-03T21:08:13Z,136278.845202,5137,82.276654,211451
2025-01-03T21:09:31Z,136463.074655,5139,82.244263,211450
2025-01-03T21:10:50Z,136368.416280,5141,82.211120,211447
2025-01-03T21:12:11Z,136315.331467,5143,82.178002,211444
2025-01-03T21:23:25Z,136537.912592,5145,82.144522,211440
2025-01-03T21:24:43Z,136554.074717,5147,82.107961,211428
2025-01-03T21:26:04Z,136542.486405,5149,82.075699,211427
2025-01-03T21:27:27Z,136512.166382,5151,82.036088,211407
2025-01-03T21:28:50Z,136559.041319,5153,82.003103,211404
2025-01-03T21:30:09Z,136487.276507,5155,81.908879,211243
2025-01-03T21:31:31Z,136342.096288,5157,81.868605,211221
2025-01-03T21:32:54Z,136397.631225,5159,81.836497,211220
2025-01-03T21:39:19Z,136489.997600,5161,81.803253,211216
2025-01-03T21:40:40Z,136435.313475,5163,81.764615,211198
2025-01-03T21:42:00Z,136322.652663,5165,81.729102,211188
2025-01-03T21:43:20Z,136266.877038,5167,81.694004,211179
2025-01-03T22:04:39Z,136173.993663,5169,81.662026,211178
2025-01-03T22:05:58Z,136208.988647,5171,81.630073,211177
2025-01-03T22:07:22Z,136356.586585,5173,81.596213,211171
2025-01-03T22:08:44Z,136184.570272,5175,81.563538,211168
2025-01-03T22:25:04Z,135843.681772,5177,81.390734,210802
2025-01-03T22:26:23Z,135691.763835,5179,81.356233,210794
2025-01-03T22:27:41Z,135631.616335,5181,81.322145,210787
2025-01-03T22:29:00Z,135751.709085,5183,81.290397,210786
2025-01-03T22:30:19Z,135678.926085,5185,81.252120,210768
2025-01-03T22:31:39Z,135634.786397,5187,81.219653,210765
2025-01-03T22:32:58Z,135691.057710,5189,81.183359,210752
2025-01-03T22:34:15Z,135700.347522,5191,81.142087,210726
2025-01-03T22:40:31Z,135778.821960,5193,81.110470,210725
2025-01-03T22:41:45Z,135682.438272,5195,81.074259,210712
2025-01-03T22:42:59Z,135681.639585,5197,81.042308,210710
2025-01-03T22:44:10Z,135743.400225,5199,81.003845,210691
2025-01-03T22:45:24Z,135632.855600,5201,80.970407,210685
2025-01-03T23:16:38Z,135649.212913,5203,80.938917,210684
2025-01-03T23:17:53Z,135623.854913,5205,80.907450,210683
2025-01-03T23:19:08Z,135625.912721,5207,80.876008,210682
2025-01-03T23:20:22Z,135620.739909,5209,80.844206,210680
2025-01-03T23:21:38Z,135661.079221,5211,80.812812,210679
2025-01-03T23:33:04Z,135770.756659,5213,80.778758,210671
2025-01-03T23:34:16Z,135702.415346,5215,80.746646,210668
2025-01-03T23:35:30Z,135620.724159,5217,80.715326,210667
2025-01-03T23:36:45Z,135660.882784,5219,80.683646,210665
2025-01-03T23:38:05Z,135779.158596,5221,80.651991,210663
2025-01-03T23:44:22Z,135818.173721,5223,80.620742,210662
2025-01-03T23:45:39Z,135635.277471,5225,80.589135,210660
2025-01-03T23:46:55Z,135643.078112,5227,80.557553,210658
2025-01-03T23:48:10Z,135811.015424,5229,80.525994,210656
2025-01-03T23:49:21Z,135758.213987,5231,80.494841,210655
2025-01-03T23:50:31Z,135677.764424,5233,80.461421,210648
2025-01-03T23:51:42Z,135639.048323,5235,80.410080,210594
2025-01-03T23:52:55Z,135569.989010,5237,80.378626,210592
2025-01-03T23:54:09Z,135633.372010,5239,80.347577,210591
2025-01-04T00:15:27Z,135627.723135,5241,80.315789,210588
2025-01-04T00:16:42Z,135473.759635,5243,80.284788,210587
2025-01-04T00:17:59Z,135589.079573,5245,80.249619,210575
2025-01-04T00:19:15Z,135502.599948,5247,80.171048,210449
2025-01-04T00:25:32Z,135469.366073,5249,80.137091,210440
2025-01-04T00:26:48Z,135560.697323,5251,80.105443,210437
2025-01-04T00:28:04Z,135579.255510,5253,80.074201,210435
2025-01-04T00:29:19Z,135648.228073,5255,80.042221,210431
2025-01-04T01:05:40Z,135663.498635,5257,80.009125,210424
2025-01-04T01:06:56Z,135471.441698,5259,79.978335,210423
2025-01-04T01:08:13Z,135371.887135,5261,79.944909,210415
2025-01-04T01:09:31Z,135375.908635,5263,79.914166,210414
2025-01-04T01:10:49Z,135374.983573,5265,79.882688,210411
2025-01-04T01:12:04Z,135389.285448,5267,79.850474,210406
2025-01-04T01:13:19Z,135352.222823,5269,79.814871,210392
2025-01-04T01:14:32Z,135539.614448,5271,79.784224,210391
2025-01-04T01:15:42Z,135361.404323,5273,79.735406,210342
2025-01-04T01:37:01Z,135285.649385,5275,79.702918,210336
2025-01-04T01:38:17Z,135527.119635,5277,79.672348,210335
2025-01-04T01:39:31Z,135391.831948,5279,79.641045,210332
2025-01-04T01:40:45Z,135268.426198,5281,79.609387,210328
2025-01-04T01:57:03Z,135200.872573,5283,79.578888,210327
2025-01-04T01:58:13Z,135333.080135,5285,79.548411,210326
2025-01-04T01:59:24Z,135299.274573,5287,79.467297,210191
2025-01-04T02:00:35Z,135302.109573,5289,79.426304,210162
2025-01-04T02:01:50Z,135259.950323,5291,79.394787,210158
2025-01-04T02:18:22Z,135226.773573,5293,79.364048,210156
2025-01-04T02:19:51Z,135372.974448,5295,79.324273,210130
2025-01-04T02:21:21Z,135285.334073,5297,79.241887,209991
2025-01-04T02:22:51Z,135137.585385,5299,79.202942,209967
2025-01-04T02:24:22Z,135081.995385,5301,79.172700,209966
2025-01-04T02:25:52Z,135292.995323,5303,79.140596,209960
2025-01-04T02:27:22Z,135220.746421,5305,79.109646,209957
2025-01-04T02:28:52Z,135048.790983,5307,79.077966,209952
2025-01-04T02:30:22Z,135131.209733,5309,79.047440,209950
2025-01-04T02:31:54Z,135042.152796,5311,79.016936,209948
2025-01-04T02:33:24Z,135039.707405,5313,78.986832,209947
2025-01-04T02:34:54Z,135167.727467,5315,78.955998,209944
2025-01-04T02:36:23Z,135240.989436,5317,78.920677,209929
2025-01-04T02:37:51Z,135332.210436,5319,78.888764,209923
2025-01-04T02:39:20Z,135120.226374,5321,78.855372,209913
2025-01-04T02:40:48Z,135088.200999,5323,78.816748,209889
2025-01-04T02:42:18Z,135213.911186,5325,78.785661,209885
2025-01-04T02:43:48Z,135012.455936,5327,78.693058,209717
2025-01-04T02:45:16Z,135065.203624,5329,78.663166,209716
2025-01-04T02:46:45Z,135014.503624,5331,78.633296,209715
2025-01-04T02:48:19Z,134874.384952,5333,78.603448,209714
2025-01-04T02:49:48Z,134928.109577,5335,78.561634,209681
2025-01-04T02:51:20Z,134838.543139,5337,78.529588,209674
2025-01-04T02:52:51Z,134752.952803,5339,78.477349,209613
2025-01-04T02:54:24Z,134850.261741,5341,78.446856,209610
2025-01-04T02:55:57Z,134905.401616,5343,78.417134,209609
2025-01-04T02:57:27Z,134869.216255,5345,78.376215,209578
2025-01-04T02:58:56Z,134815.410067,5347,78.345421,209574
2025-01-04T03:00:27Z,134875.527192,5349,78.315770,209573
2025-01-04T03:01:58Z,134529.034255,5351,78.286141,209572
2025-01-04T03:03:26Z,134476.074630,5353,78.256535,209571
2025-01-04T03:04:54Z,134878.722817,5355,78.226204,209568
2025-01-04T03:06:24Z,134907.755630,5357,78.195896,209565
2025-01-04T03:07:53Z,134851.301567,5359,78.164118,209558
2025-01-04T03:09:22Z,134805.958505,5361,78.133855,209555
2025-01-04T03:10:53Z,134624.515692,5363,78.103988,209553
2025-01-04T03:12:25Z,134604.372442,5365,78.074143,209551
2025-01-04T03:13:57Z,134734.504192,5367,78.044320,209549
2025-01-04T03:15:27Z,134800.058380,5369,78.014892,209548
2025-01-04T03:16:57Z,134792.544630,5371,77.959062,209476
2025-01-04T03:18:28Z,134893.535067,5373,77.929315,209474
2025-01-04T03:19:58Z,134765.719317,5375,77.899219,209471
2025-01-04T03:21:27Z,134406.394942,5377,77.869888,209470
2025-01-04T03:22:46Z,134567.488880,5379,77.831289,209444
2025-01-04T03:24:00Z,134813.952505,5381,77.801263,209441
2025-01-04T03:25:13Z,134730.991380,5383,77.772001,209440
2025-01-04T03:26:26Z,134633.488380,5385,77.741648,209436
2025-01-04T03:27:40Z,134682.593755,5387,77.709833,209428
2025-01-04T03:28:50Z,134924.616755,5389,77.680638,209427
2025-01-04T03:40:02Z,134825.929423,5391,77.642566,209402
2025-01-04T03:41:12Z,134599.663548,5393,77.611564,209396
2025-01-04T03:42:22Z,134545.608485,5395,77.576880,209380
2025-01-04T03:43:35Z,134509.386048,5397,77.547778,209379
2025-01-04T03:44:49Z,134676.437735,5399,77.514994,209368
2025-01-04T03:51:02Z,134679.911135,5401,77.485936,209367
2025-01-04T03:52:15Z,134626.368135,5403,77.456530,209365
2025-01-04T03:53:26Z,134614.490573,5405,77.427515,209364
2025-01-04T03:54:36Z,134603.840135,5407,77.397782,209361
2025-01-04T03:55:44Z,133294.593948,5409,76.673688,207479
2025-01-04T04:11:53Z,133419.062260,5411,76.644994,207478
2025-01-04T04:13:02Z,133545.901760,5413,76.614106,207471
2025-01-04T04:14:10Z,133389.978260,5415,76.585456,207470
2025-01-04T04:15:18Z,133379.779323,5417,76.556458,207468
2025-01-04T04:16:27Z,133273.685948,5419,76.525636,207461
2025-01-04T05:02:54Z,133196.590823,5421,76.496681,207459
2025-01-04T05:04:02Z,133411.685573,5423,76.466273,207453
2025-01-04T05:05:10Z,133328.041260,5425,76.436625,207449
2025-01-04T05:06:18Z,133248.865323,5427,76.407366,207446
2025-01-04T05:07:27Z,133486.181323,5429,76.378130,207443
2025-01-04T05:08:35Z,133497.071073,5431,76.349650,207442
2025-01-04T05:09:46Z,133307.865062,5433,76.318985,207435
2025-01-04T05:10:57Z,133352.590125,5435,76.288341,207428
2025-01-04T05:12:08Z,133565.500125,5437,76.258456,207423
2025-01-04T05:13:20Z,133412.294500,5439,76.227857,207416
2025-01-04T05:14:32Z,133294.796937,5441,76.198751,207413
2025-01-04T05:15:41Z,133415.141750,5443,76.164892,207397
2025-01-04T05:16:50Z,133413.914875,5445,76.136564,207396
2025-01-04T05:17:59Z,133419.905375,5447,76.108257,207395
2025-01-04T05:19:08Z,133366.684500,5449,76.077403,207387
2025-01-04T19:21:21Z,133367.858312,5451,76.048038,207383
2025-01-04T19:22:38Z,133449.974375,5453,76.019428,207381
2025-01-04T19:23:54Z,133343.057625,5455,75.991206,207380
2025-01-04T19:25:09Z,133148.335500,5457,75.954212,207355
2025-01-04T19:26:26Z,133096.551937,5459,75.926034,207354
2025-01-04T19:27:43Z,133174.964562,5461,75.893485,207341
2025-01-04T19:29:00Z,133269.533937,5463,75.864618,207338
2025-01-04T19:30:21Z,133341.426325,5465,75.833577,207329
2025-01-04T19:31:41Z,133329.163388,5467,75.804753,207326
2025-01-04T19:32:58Z,133285.044638,5469,75.773026,207315
2025-01-04T19:34:16Z,133246.308075,5471,75.744976,207314
2025-01-04T19:35:32Z,133363.735825,5473,75.716947,207313
2025-01-04T19:36:45Z,133242.103013,5475,75.688572,207311
